split_id,fold,case_id,challenge_split,source_split,assigned_split,site,scanner,scanner_code,group_id,seed,reason,created_at
WMH2017-KFOLD-SEED42,0,51,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,51,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,52,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,52,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,53,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,53,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,54,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,54,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,55,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,55,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,56,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,56,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,57,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,57,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,58,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,58,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,59,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,59,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,60,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,60,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,61,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,61,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,62,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,62,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,63,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,63,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,64,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,64,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,65,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,65,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,66,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,66,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,67,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,67,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,68,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,68,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,69,training,training,train,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,69,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,0,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,0,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,11,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,11,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,17,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,17,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,19,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,19,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,2,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,2,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,21,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,21,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,23,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,23,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,25,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,25,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,27,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,27,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,29,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,29,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,31,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,31,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,33,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,33,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,35,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,35,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,37,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,37,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,39,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,39,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,4,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,4,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,41,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,41,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,49,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,49,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,6,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,6,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,8,training,training,train,Utrecht,3T Philips Achieva,utrecht_philips_achieva_3t,8,42,challenge_training_site_stratified_kfold,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,150,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,150,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,151,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,151,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,152,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,152,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,153,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,153,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,154,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,154,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,155,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,155,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,156,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,156,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,157,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,157,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,158,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,158,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,159,test,test,heldout_eval,Amsterdam,1.5T GE Signa HDxt,amsterdam_ge_signa_hdxt_1p5t,159,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,111,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,111,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,117,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,117,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,118,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,118,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,119,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,119,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,120,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,120,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,121,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,121,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,122,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,122,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,123,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,123,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,124,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,124,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,125,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,125,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,127,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,127,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,128,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,128,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,129,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,129,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,130,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,130,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,131,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,131,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,133,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,133,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,134,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,134,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,135,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,135,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,136,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,136,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,138,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,138,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,139,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,139,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,140,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,140,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,141,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,141,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,142,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,142,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,143,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,143,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,145,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,145,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,146,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,146,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,147,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,147,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,148,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,148,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,149,test,test,heldout_eval,Amsterdam,3T GE Signa HDxt,amsterdam_ge_signa_hdxt_3t,149,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,160,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,160,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,161,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,161,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,162,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,162,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,163,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,163,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,164,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,164,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,165,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,165,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,166,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,166,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,167,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,167,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,168,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,168,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,169,test,test,heldout_eval,Amsterdam,3T Philips Ingenuity,amsterdam_philips_ingenuity_3t,169,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,70,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,70,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,71,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,71,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,72,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,72,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,73,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,73,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,74,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,74,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,75,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,75,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,76,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,76,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,77,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,77,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,78,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,78,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,79,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,79,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,80,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,80,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,81,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,81,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,82,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,82,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,83,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,83,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,84,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,84,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,85,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,85,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
WMH2017-KFOLD-SEED42,0,86,test,test,heldout_eval,Singapore,3T Siemens TrioTim,singapore_siemens_triotim_3t,86,42,challenge_test_never_train_val_even_if_mask_exists,2026-06-21T13:34:08.173399+00:00
